OrderID,OrderDate,CustomerID,ProductID,Region,Quantity,UnitPrice,Discount
7531,2024-10-04,1095,2015,East,6,1007.05,0.1
7725,2024-10-04,1092,2021,South,7,908.43,0.0
8262,2024-10-04,1015,2045,North,8,5.95,0.1
8292,2024-10-04,1095,2004,South,9,866.48,0.15
8614,2024-10-04,1090,2004,South,9,1205.17,0.1
8618,2024-10-04,1064,2043,North,3,8.75,0.1
8643,2024-10-04,1020,2003,South,4,1008.48,0.0
8823,2024-10-04,1090,2029,North,8,267.06,0.0
9816,2024-10-04,1014,2023,North,5,620.53,0.0
10099,2024-10-04,1087,2012,South,6,590.1,0.0
8281,2024-10-05,1058,2005,East,7,1831.57,0.05
8368,2024-10-05,1069,2002,North,5,1759.09,0.1
8752,2024-10-05,1098,2017,South,8,365.98,0.1
9133,2024-10-05,1012,2002,North,2,1760.12,0.0
9788,2024-10-05,1044,2038,South,1,3.44,0.05
9894,2024-10-05,1005,2023,North,7,572.83,0.05
9905,2024-10-05,1055,2040,East,3,23.56,0.05
7613,2024-10-06,1073,2030,South,9,571.64,0.15
7803,2024-10-06,1098,2035,West,4,21.46,0.05
9104,2024-10-06,1057,2015,West,5,1198.51,0.15
9168,2024-10-06,1058,2017,East,1,273.96,0.1
9402,2024-10-06,1097,2013,South,1,900.96,0.0
7603,2024-10-07,1094,2018,East,3,238.32,0.05
7653,2024-10-07,1092,2005,East,9,908.68,0.0
7712,2024-10-07,1081,2012,East,1,815.73,0.1
8578,2024-10-07,1042,2040,East,6,7.92,0.0
10046,2024-10-07,1022,2005,North,5,1259.98,0.0
7751,2024-10-08,1009,2032,East,7,15.5,0.1
8297,2024-10-08,1020,2013,West,3,366.25,0.0
8655,2024-10-08,1027,2021,East,7,348.4,0.0
8944,2024-10-08,1036,2003,East,3,1013.52,0.0
9193,2024-10-08,1065,2025,South,7,248.2,0.1
9635,2024-10-08,1093,2043,East,9,6.64,0.0
10036,2024-10-08,1075,2016,North,6,441.92,0.0
8733,2024-10-09,1100,2041,South,8,10.99,0.15
8997,2024-10-09,1033,2008,West,6,138.11,0.0
9278,2024-10-09,1096,2028,West,3,138.02,0.15
9753,2024-10-09,1034,2008,West,9,58.46,0.05
10064,2024-10-09,1074,2039,East,5,6.45,0.0
7505,2024-10-10,1022,2014,South,6,707.31,0.1
8702,2024-10-10,1012,2006,West,7,103.99,0.0
9483,2024-10-10,1047,2030,East,2,472.71,0.0
9611,2024-10-10,1076,2014,East,6,448.13,0.05
9629,2024-10-10,1083,2021,South,5,242.09,0.0
9860,2024-10-10,1023,2039,North,2,5.89,0.05
9928,2024-10-10,1083,2026,East,6,130.2,0.0
9980,2024-10-10,1026,2023,South,7,515.57,0.0
10013,2024-10-10,1045,2039,East,1,4.1,0.0
7709,2024-10-11,1020,2030,South,3,538.82,0.1
7930,2024-10-11,1029,2042,West,1,13.52,0.05
8341,2024-10-11,1032,2018,South,7,415.68,0.05
8653,2024-10-11,1099,2003,East,3,1917.71,0.0
9395,2024-10-11,1088,2027,North,4,576.34,0.05
9496,2024-10-11,1006,2020,East,2,382.63,0.05
9574,2024-10-11,1042,2017,East,6,370.94,0.1
9975,2024-10-11,1094,2017,North,7,452.59,0.15
10080,2024-10-11,1033,2029,West,3,492.29,0.0
7635,2024-10-12,1078,2021,East,7,962.09,0.0
7969,2024-10-12,1025,2005,East,7,1803.14,0.0
8147,2024-10-12,1016,2029,West,5,218.69,0.0
8343,2024-10-12,1052,2041,South,1,14.91,0.05
8696,2024-10-12,1099,2007,South,5,70.8,0.15
9648,2024-10-12,1060,2015,West,2,1018.35,0.1
9847,2024-10-12,1072,2042,North,8,8.48,0.0
9925,2024-10-12,1030,2003,East,9,925.06,0.0
10049,2024-10-12,1043,2034,East,7,5.9,0.05
7942,2024-10-13,1045,2002,North,1,1302.87,0.05
8155,2024-10-13,1035,2022,East,1,345.77,0.15
8373,2024-10-13,1053,2044,East,3,14.43,0.1
8397,2024-10-13,1026,2042,North,8,5.55,0.1
8783,2024-10-13,1040,2007,East,2,78.14,0.0
8872,2024-10-13,1009,2020,East,9,347.24,0.0
9282,2024-10-13,1008,2002,South,6,1597.73,0.0
9445,2024-10-13,1077,2014,North,9,337.59,0.15
9872,2024-10-13,1084,2005,West,8,1327.03,0.1
8410,2024-10-14,1091,2039,East,1,21.31,0.1
9428,2024-10-14,1031,2007,West,7,80.66,0.1
9488,2024-10-14,1041,2008,East,9,140.33,0.05
7666,2024-10-15,1013,2021,West,4,742.06,0.1
7816,2024-10-15,1006,2022,North,5,1157.0,0.05
7911,2024-10-15,1012,2026,South,3,533.54,0.0
8484,2024-10-15,1047,2002,West,5,1301.72,0.0
9809,2024-10-15,1037,2030,South,5,228.02,0.05
9902,2024-10-15,1006,2005,West,3,1729.56,0.0
9949,2024-10-15,1014,2045,West,9,8.25,0.0
9972,2024-10-15,1099,2041,East,9,4.23,0.0
8642,2024-10-16,1035,2023,North,2,648.47,0.1
9059,2024-10-16,1036,2004,West,8,1390.81,0.0
9618,2024-10-16,1025,2001,South,1,1375.33,0.1
10086,2024-10-16,1004,2022,West,2,612.83,0.0
7896,2024-10-17,1017,2034,South,6,26.89,0.0
8396,2024-10-17,1028,2030,West,8,338.81,0.0
8419,2024-10-17,1080,2042,South,4,6.95,0.0
8471,2024-10-17,1046,2013,South,4,556.33,0.0
8592,2024-10-17,1075,2043,East,3,11.34,0.0
8787,2024-10-17,1047,2014,South,7,659.77,0.05
9301,2024-10-17,1056,2010,South,1,76.24,0.0
9598,2024-10-17,1042,2009,South,6,46.07,0.05
10004,2024-10-17,1008,2041,West,8,10.33,0.0
7594,2024-10-18,1035,2032,East,4,21.05,0.0
7602,2024-10-18,1059,2010,South,1,98.68,0.0
7887,2024-10-18,1032,2001,South,4,1926.75,0.0
8152,2024-10-18,1080,2004,West,7,1227.01,0.0
8941,2024-10-18,1012,2005,North,7,947.71,0.1
9081,2024-10-18,1050,2026,East,5,228.73,0.15
9250,2024-10-18,1083,2012,South,9,590.89,0.1
9374,2024-10-18,1089,2021,North,9,728.05,0.0
9966,2024-10-18,1058,2015,West,4,790.81,0.15
7615,2024-10-19,1056,2021,West,7,648.57,0.0
7855,2024-10-19,1076,2018,West,6,312.07,0.15
7957,2024-10-19,1098,2027,South,7,592.52,0.05
8321,2024-10-19,1035,2016,West,8,388.58,0.15
8705,2024-10-19,1066,2001,North,6,1274.09,0.0
8924,2024-10-19,1043,2003,West,6,1913.69,0.1
8929,2024-10-19,1036,2012,North,1,692.4,0.05
9137,2024-10-19,1058,2019,North,9,377.15,0.0
9188,2024-10-19,1022,2033,East,3,16.74,0.0
9409,2024-10-19,1037,2036,East,5,14.34,0.1
9521,2024-10-19,1098,2040,South,1,9.52,0.0
9570,2024-10-19,1066,2002,North,2,1060.27,0.0
7503,2024-10-20,1021,2012,West,8,1192.18,0.0
7552,2024-10-20,1050,2033,East,6,17.09,0.1
7711,2024-10-20,1002,2009,East,8,116.49,0.0
8054,2024-10-20,1012,2015,East,8,669.47,0.15
8390,2024-10-20,1014,2044,North,2,8.86,0.15
9384,2024-10-20,1078,2045,South,6,3.9,0.0
9584,2024-10-20,1036,2007,South,4,141.36,0.0
9684,2024-10-20,1081,2020,South,9,192.67,0.0
9923,2024-10-20,1023,2033,North,7,24.68,0.0
7671,2024-10-21,1003,2013,East,1,886.54,0.0
8216,2024-10-21,1035,2044,West,7,11.75,0.0
8891,2024-10-21,1081,2016,South,3,443.49,0.0
9422,2024-10-21,1059,2017,North,2,355.96,0.05
9660,2024-10-21,1020,2045,East,8,14.6,0.1
7913,2024-10-22,1066,2026,East,1,370.45,0.0
8087,2024-10-22,1003,2045,North,1,6.29,0.0
8165,2024-10-22,1011,2018,South,5,282.44,0.05
8399,2024-10-22,1036,2036,West,2,8.74,0.15
8635,2024-10-22,1085,2034,South,8,11.05,0.15
7920,2024-10-23,1046,2029,South,8,156.41,0.1
7923,2024-10-23,1032,2022,North,4,745.43,0.0
8245,2024-10-23,1019,2003,West,2,1470.38,0.0
8365,2024-10-23,1028,2014,West,9,339.1,0.1
8612,2024-10-23,1004,2011,North,6,743.84,0.05
8866,2024-10-23,1081,2003,North,9,1616.59,0.0
9423,2024-10-23,1098,2036,South,9,6.76,0.1
9992,2024-10-23,1020,2019,West,2,377.92,0.05
10097,2024-10-23,1075,2045,West,3,9.54,0.0
7600,2024-10-24,1048,2025,North,7,1170.16,0.0
7967,2024-10-24,1038,2010,North,9,106.26,0.15
8543,2024-10-24,1018,2041,East,1,5.06,0.0
8694,2024-10-24,1013,2025,North,7,1179.69,0.05
8897,2024-10-24,1038,2015,East,8,540.54,0.15
9054,2024-10-24,1079,2037,North,6,18.84,0.0
9450,2024-10-24,1070,2028,West,8,110.62,0.0
10083,2024-10-24,1047,2009,West,6,141.58,0.0
7768,2024-10-25,1046,2013,East,7,961.56,0.1
8208,2024-10-25,1087,2003,West,6,1960.09,0.05
8263,2024-10-25,1077,2001,North,5,1827.73,0.0
8302,2024-10-25,1031,2043,South,5,13.89,0.05
8727,2024-10-25,1046,2042,North,4,13.37,0.0
9368,2024-10-25,1012,2013,North,3,889.27,0.0
9888,2024-10-25,1074,2009,South,3,69.97,0.1
7853,2024-10-26,1072,2040,North,1,17.13,0.05
8160,2024-10-26,1065,2041,North,1,11.33,0.0
7647,2024-10-27,1028,2013,North,9,1053.68,0.05
8166,2024-10-27,1067,2016,East,2,167.07,0.1
8328,2024-10-27,1007,2001,West,6,1238.77,0.0
8800,2024-10-27,1001,2039,West,3,7.52,0.1
8845,2024-10-27,1017,2022,South,3,964.69,0.0
8957,2024-10-27,1081,2040,North,2,12.14,0.0
9318,2024-10-27,1027,2021,North,2,895.6,0.1
9456,2024-10-27,1099,2012,North,2,794.3,0.05
10035,2024-10-27,1076,2024,West,8,411.54,0.0
7630,2024-10-28,1027,2035,North,2,10.24,0.1
7784,2024-10-28,1095,2034,South,2,21.81,0.0
7952,2024-10-28,1005,2037,North,2,20.86,0.15
8092,2024-10-28,1058,2045,South,7,10.39,0.05
8168,2024-10-28,1031,2006,North,4,144.2,0.0
8945,2024-10-28,1086,2035,South,3,9.34,0.05
9793,2024-10-28,1011,2029,East,7,312.55,0.1
7556,2024-10-29,1100,2038,North,7,6.84,0.1
7971,2024-10-29,1018,2034,East,9,16.54,0.05
8212,2024-10-29,1086,2009,West,2,100.54,0.0
8355,2024-10-29,1038,2008,West,1,60.5,0.05
8821,2024-10-29,1068,2009,West,6,131.4,0.0
8939,2024-10-29,1075,2020,South,9,208.9,0.0
9069,2024-10-29,1064,2022,West,4,885.68,0.0
9796,2024-10-29,1094,2003,North,7,1814.86,0.1
7514,2024-10-30,1021,2007,South,5,133.14,0.1
8283,2024-10-30,1027,2010,West,6,145.79,0.05
8657,2024-10-30,1002,2001,West,4,1794.93,0.05
9055,2024-10-30,1048,2036,South,4,7.03,0.0
9863,2024-10-30,1045,2035,West,2,28.73,0.0
9932,2024-10-30,1086,2036,South,2,3.14,0.0
9979,2024-10-30,1015,2028,East,5,530.56,0.0
10041,2024-10-30,1073,2001,East,7,1470.8,0.0
7508,2024-10-31,1022,2031,West,2,24.1,0.05
7844,2024-10-31,1076,2003,West,9,1839.59,0.0
8022,2024-10-31,1022,2017,West,5,392.81,0.05
9380,2024-10-31,1015,2007,East,7,71.38,0.0
9566,2024-10-31,1021,2040,East,3,12.14,0.0
9701,2024-10-31,1068,2005,West,9,1357.51,0.05
7649,2024-11-01,1090,2017,East,8,402.3,0.1
7708,2024-11-01,1061,2035,West,7,5.42,0.05
7734,2024-11-01,1092,2041,South,8,10.44,0.0
8272,2024-11-01,1071,2006,North,4,142.76,0.15
8485,2024-11-01,1085,2014,East,3,400.04,0.0
8497,2024-11-01,1010,2017,East,4,397.06,0.05
9017,2024-11-01,1030,2019,North,3,399.13,0.05
9553,2024-11-01,1074,2040,East,7,3.66,0.0
7789,2024-11-02,1094,2025,North,2,578.83,0.1
7848,2024-11-02,1006,2036,East,6,17.07,0.15
7888,2024-11-02,1045,2037,South,2,22.22,0.0
8064,2024-11-02,1074,2039,South,2,20.84,0.1
8108,2024-11-02,1066,2033,South,4,28.8,0.05
8246,2024-11-02,1009,2009,West,2,52.43,0.15
8276,2024-11-02,1018,2022,South,9,541.02,0.1
8716,2024-11-02,1012,2013,East,7,803.04,0.1
8986,2024-11-02,1087,2006,North,6,134.13,0.1
9164,2024-11-02,1042,2022,East,7,233.6,0.1
9192,2024-11-02,1039,2014,North,2,674.57,0.0
9342,2024-11-02,1021,2005,East,9,1150.53,0.05
7516,2024-11-03,1079,2035,South,6,7.01,0.1
7588,2024-11-03,1093,2019,East,7,306.73,0.15
7864,2024-11-03,1051,2012,West,6,577.03,0.0
7869,2024-11-03,1021,2020,South,8,332.04,0.0
8379,2024-11-03,1061,2038,East,3,13.42,0.0
8811,2024-11-03,1053,2014,North,3,822.31,0.1
9587,2024-11-03,1015,2009,West,6,48.06,0.0
9921,2024-11-03,1015,2043,South,5,7.75,0.0
7856,2024-11-04,1054,2010,East,3,117.54,0.05
8253,2024-11-04,1098,2025,South,1,906.53,0.15
8545,2024-11-04,1067,2016,West,4,494.91,0.0
8888,2024-11-04,1033,2037,South,8,23.16,0.05
9148,2024-11-04,1031,2016,North,6,119.42,0.0
7502,2024-11-05,1029,2010,East,9,113.35,0.0
7548,2024-11-05,1033,2024,East,1,1094.3,0.0
7834,2024-11-05,1050,2025,South,9,475.92,0.15
7868,2024-11-05,1018,2030,West,1,293.44,0.0
7908,2024-11-05,1070,2039,West,9,3.5,0.0
7977,2024-11-05,1053,2023,West,3,349.23,0.0
8112,2024-11-05,1071,2015,West,1,581.85,0.05
8478,2024-11-05,1076,2008,South,4,53.14,0.15
9119,2024-11-05,1093,2004,South,4,1407.09,0.05
9931,2024-11-05,1037,2019,South,1,347.41,0.05
7886,2024-11-06,1020,2023,South,8,614.09,0.0
7918,2024-11-06,1052,2020,East,8,95.62,0.1
8194,2024-11-06,1028,2030,South,3,169.38,0.0
9190,2024-11-06,1070,2029,West,5,222.52,0.1
9274,2024-11-06,1045,2037,North,6,21.8,0.05
9463,2024-11-06,1057,2006,West,7,21.87,0.0
9518,2024-11-06,1095,2009,North,5,60.96,0.0
9728,2024-11-06,1095,2022,West,9,590.57,0.0
9926,2024-11-06,1086,2022,West,3,1189.02,0.1
7621,2024-11-07,1071,2003,South,5,1822.14,0.0
7623,2024-11-07,1097,2041,North,8,10.99,0.0
8141,2024-11-07,1089,2042,North,3,5.37,0.0
8347,2024-11-07,1037,2030,South,6,480.12,0.0
9079,2024-11-07,1028,2044,East,3,4.52,0.1
9136,2024-11-07,1053,2002,South,2,1483.42,0.0
9568,2024-11-07,1050,2026,West,3,337.1,0.1
8097,2024-11-08,1048,2020,East,3,452.46,0.0
8156,2024-11-08,1019,2012,West,4,528.68,0.05
8447,2024-11-08,1084,2023,West,6,295.89,0.0
8532,2024-11-08,1066,2006,South,5,144.89,0.0
8586,2024-11-08,1009,2040,South,2,6.61,0.0
8935,2024-11-08,1086,2005,East,8,1920.5,0.1
9337,2024-11-08,1063,2040,West,1,9.16,0.0
9607,2024-11-08,1021,2018,East,8,357.94,0.1
9794,2024-11-08,1084,2003,East,5,996.42,0.0
10016,2024-11-08,1040,2033,North,7,25.63,0.0
8609,2024-11-09,1074,2009,West,1,146.83,0.15
8666,2024-11-09,1002,2028,North,6,185.92,0.15
8995,2024-11-09,1079,2025,East,5,751.58,0.05
9237,2024-11-09,1004,2019,West,1,454.53,0.0
9592,2024-11-09,1081,2038,North,6,22.87,0.0
9811,2024-11-09,1055,2037,North,2,10.57,0.0
8057,2024-11-10,1061,2012,North,2,679.43,0.1
8241,2024-11-10,1033,2007,West,5,67.26,0.05
8654,2024-11-10,1008,2037,West,7,19.61,0.0
8992,2024-11-10,1067,2008,North,8,137.01,0.1
9294,2024-11-10,1015,2005,West,4,1862.75,0.0
9673,2024-11-10,1062,2007,North,9,23.78,0.0
9950,2024-11-10,1023,2036,South,8,3.48,0.05
7689,2024-11-11,1043,2025,West,2,1005.58,0.05
9281,2024-11-11,1073,2005,East,5,1276.89,0.05
9837,2024-11-11,1071,2030,West,3,185.9,0.0
9996,2024-11-11,1035,2029,East,7,321.58,0.05
7744,2024-11-12,1058,2025,South,1,801.74,0.05
8541,2024-11-12,1084,2034,East,7,35.25,0.05
8603,2024-11-12,1012,2041,West,4,2.15,0.1
9033,2024-11-12,1097,2037,North,1,17.94,0.15
9224,2024-11-12,1010,2001,East,4,1312.61,0.1
9677,2024-11-12,1025,2034,East,5,7.9,0.1
8289,2024-11-13,1064,2008,South,5,55.17,0.0
8320,2024-11-13,1052,2001,South,5,1657.28,0.0
8360,2024-11-13,1066,2024,South,5,514.09,0.0
8737,2024-11-13,1038,2018,East,3,112.83,0.05
9089,2024-11-13,1042,2003,North,1,1484.28,0.0
9260,2024-11-13,1072,2018,South,3,399.85,0.15
9964,2024-11-13,1025,2029,West,6,347.32,0.0
7619,2024-11-14,1043,2015,North,3,985.62,0.15
7722,2024-11-14,1054,2017,East,6,452.27,0.1
8069,2024-11-14,1028,2006,West,9,71.5,0.0
8305,2024-11-14,1039,2028,West,5,248.53,0.0
8540,2024-11-14,1019,2002,South,9,1398.84,0.0
8785,2024-11-14,1010,2030,South,6,503.25,0.05
8918,2024-11-14,1090,2008,South,2,74.51,0.1
9004,2024-11-14,1068,2006,West,2,33.89,0.0
10009,2024-11-14,1010,2029,East,2,379.86,0.15
7513,2024-11-15,1027,2034,South,9,25.33,0.1
8049,2024-11-15,1058,2025,East,8,856.17,0.1
8437,2024-11-15,1021,2020,South,4,373.24,0.05
9295,2024-11-15,1049,2008,North,2,42.28,0.0
9850,2024-11-15,1018,2033,South,5,8.2,0.15
7555,2024-11-16,1044,2031,North,1,39.27,0.05
8170,2024-11-16,1052,2021,West,5,1007.83,0.1
8472,2024-11-16,1043,2013,East,9,524.54,0.0
8757,2024-11-16,1064,2038,West,9,14.05,0.0
9781,2024-11-16,1013,2024,West,7,1056.76,0.1
7851,2024-11-17,1094,2033,South,9,15.08,0.0
8012,2024-11-17,1037,2005,North,6,876.71,0.0
8154,2024-11-17,1071,2035,West,6,13.06,0.05
8224,2024-11-17,1047,2026,North,8,432.1,0.05
8403,2024-11-17,1085,2015,West,8,781.6,0.0
8738,2024-11-17,1098,2009,North,3,137.54,0.0
7810,2024-11-18,1076,2010,East,3,29.7,0.1
8062,2024-11-18,1009,2035,West,3,29.52,0.0
9356,2024-11-18,1075,2029,East,8,280.8,0.0
9474,2024-11-18,1071,2007,North,1,91.88,0.05
9552,2024-11-18,1010,2014,West,5,839.34,0.0
7753,2024-11-19,1096,2009,North,7,110.72,0.0
7935,2024-11-19,1075,2025,East,7,1034.22,0.15
8120,2024-11-19,1005,2017,South,3,463.79,0.15
8370,2024-11-19,1049,2001,South,1,1896.08,0.1
8652,2024-11-19,1016,2039,East,1,13.09,0.0
9508,2024-11-19,1066,2026,West,7,479.51,0.0
9544,2024-11-19,1013,2003,South,1,1840.45,0.05
9565,2024-11-19,1061,2008,East,4,118.29,0.1
9908,2024-11-19,1021,2009,East,2,88.7,0.05
7528,2024-11-20,1064,2036,North,9,9.66,0.0
8295,2024-11-20,1080,2011,East,9,541.1,0.0
8675,2024-11-20,1052,2025,South,9,1087.24,0.0
9228,2024-11-20,1040,2008,East,8,126.98,0.1
9583,2024-11-20,1050,2005,South,9,1773.58,0.15
9659,2024-11-20,1075,2025,West,9,535.74,0.1
10077,2024-11-20,1061,2006,West,3,139.08,0.0
8386,2024-11-21,1082,2015,South,5,660.01,0.1
8511,2024-11-21,1048,2029,East,8,289.0,0.15
9028,2024-11-21,1060,2004,North,1,1875.69,0.0
9159,2024-11-21,1029,2043,South,2,2.77,0.0
9481,2024-11-21,1095,2024,South,5,1170.14,0.05
9769,2024-11-21,1008,2029,South,3,231.77,0.0
9948,2024-11-21,1082,2026,North,8,247.47,0.15
9959,2024-11-21,1060,2018,North,9,402.63,0.05
9973,2024-11-21,1016,2010,North,8,105.49,0.0
10079,2024-11-21,1096,2038,East,7,24.82,0.0
7533,2024-11-22,1100,2015,North,6,1001.03,0.0
8645,2024-11-22,1036,2022,South,3,248.28,0.0
9201,2024-11-22,1051,2016,North,4,232.8,0.0
9225,2024-11-22,1061,2022,North,7,502.85,0.0
9695,2024-11-22,1030,2021,South,6,205.68,0.0
10078,2024-11-22,1087,2004,East,7,912.97,0.05
7795,2024-11-23,1032,2036,South,7,8.89,0.15
7867,2024-11-23,1042,2020,West,3,202.27,0.15
7974,2024-11-23,1045,2012,West,8,770.57,0.05
7978,2024-11-23,1064,2005,North,3,818.81,0.1
9086,2024-11-23,1078,2007,West,8,107.39,0.05
9873,2024-11-23,1007,2020,West,5,464.2,0.1
7518,2024-11-24,1035,2016,West,7,460.69,0.0
7646,2024-11-24,1068,2012,North,1,690.58,0.0
8469,2024-11-24,1088,2024,South,5,787.39,0.1
9246,2024-11-24,1062,2013,East,5,1100.47,0.0
9526,2024-11-24,1011,2022,North,9,941.68,0.0
9581,2024-11-24,1072,2036,North,6,17.31,0.05
9588,2024-11-24,1062,2001,North,3,1103.0,0.1
10003,2024-11-24,1078,2015,South,5,464.26,0.1
7662,2024-11-25,1011,2045,West,8,2.71,0.0
8117,2024-11-25,1005,2004,East,4,1719.84,0.0
8198,2024-11-25,1067,2010,West,9,88.1,0.1
8466,2024-11-25,1047,2025,North,6,1081.93,0.1
8629,2024-11-25,1053,2026,North,1,104.43,0.1
9155,2024-11-25,1081,2002,East,3,1926.44,0.1
9713,2024-11-25,1008,2039,North,9,6.18,0.0
7581,2024-11-26,1044,2029,East,5,417.01,0.05
8300,2024-11-26,1078,2038,West,2,23.12,0.0
8509,2024-11-26,1010,2021,West,1,637.55,0.0
9572,2024-11-26,1081,2011,North,2,923.87,0.05
9805,2024-11-26,1095,2040,West,5,15.78,0.1
9815,2024-11-26,1016,2019,East,6,362.55,0.15
7839,2024-11-27,1066,2038,West,4,5.45,0.0
8517,2024-11-27,1020,2010,South,8,65.35,0.05
8009,2024-11-28,1038,2036,North,6,9.79,0.1
8105,2024-11-28,1079,2042,North,7,7.71,0.05
8684,2024-11-28,1095,2027,West,7,265.81,0.0
7591,2024-11-29,1081,2008,East,4,52.88,0.0
8183,2024-11-29,1061,2037,South,2,21.42,0.1
9096,2024-11-29,1029,2008,West,3,118.57,0.0
9220,2024-11-29,1004,2025,East,1,692.14,0.05
7723,2024-11-30,1029,2029,East,4,563.93,0.0
7837,2024-11-30,1018,2042,South,2,7.83,0.0
8270,2024-11-30,1006,2009,South,8,134.23,0.0
8430,2024-11-30,1051,2029,West,9,105.92,0.0
8440,2024-11-30,1020,2001,South,3,1995.24,0.0
8499,2024-11-30,1030,2006,North,9,131.9,0.0
8690,2024-11-30,1085,2013,South,5,1009.09,0.0
9670,2024-11-30,1053,2019,West,5,228.35,0.0
9983,2024-11-30,1012,2031,West,2,27.62,0.1
7832,2024-12-01,1097,2013,South,6,1032.73,0.0
7915,2024-12-01,1082,2015,North,4,605.94,0.1
7951,2024-12-01,1054,2021,South,4,1079.11,0.15
8932,2024-12-01,1083,2024,South,2,706.52,0.0
9144,2024-12-01,1017,2039,West,1,13.59,0.0
9631,2024-12-01,1029,2018,West,9,390.42,0.15
9705,2024-12-01,1041,2011,South,7,914.15,0.05
9742,2024-12-01,1031,2002,East,2,1184.74,0.05
9956,2024-12-01,1070,2032,West,5,25.68,0.0
7582,2024-12-02,1093,2026,East,5,151.48,0.1
7780,2024-12-02,1075,2040,South,1,17.34,0.0
7899,2024-12-02,1056,2018,North,2,443.92,0.0
8119,2024-12-02,1084,2003,West,9,1212.09,0.15
8548,2024-12-02,1004,2022,West,1,1067.81,0.15
9227,2024-12-02,1081,2009,West,9,91.51,0.05
9501,2024-12-02,1093,2028,East,4,288.33,0.0
7522,2024-12-03,1021,2011,East,4,703.71,0.0
7801,2024-12-03,1028,2039,South,9,23.92,0.15
8215,2024-12-03,1004,2019,East,2,122.32,0.0
8398,2024-12-03,1062,2044,North,4,13.15,0.1
8836,2024-12-03,1077,2012,East,1,1050.06,0.1
8857,2024-12-03,1054,2016,East,3,263.28,0.0
9039,2024-12-03,1049,2022,North,1,985.83,0.0
9184,2024-12-03,1028,2023,South,1,398.14,0.15
9415,2024-12-03,1079,2043,South,1,7.44,0.05
9646,2024-12-03,1088,2031,West,7,17.95,0.0
9958,2024-12-03,1013,2016,East,3,413.54,0.0
10020,2024-12-03,1079,2003,North,3,1820.4,0.0
8237,2024-12-04,1054,2028,East,8,334.36,0.0
8718,2024-12-04,1056,2015,North,7,500.35,0.05
8948,2024-12-04,1089,2028,West,1,518.25,0.0
8983,2024-12-04,1085,2002,East,4,1542.9,0.05
9300,2024-12-04,1033,2019,East,9,482.86,0.15
9452,2024-12-04,1065,2017,West,3,93.31,0.1
10093,2024-12-04,1084,2026,East,9,480.42,0.0
7934,2024-12-05,1089,2003,East,1,1386.63,0.0
8171,2024-12-05,1100,2028,North,3,290.0,0.05
9922,2024-12-05,1044,2023,South,6,1042.5,0.05
7815,2024-12-06,1061,2031,South,4,11.81,0.0
8354,2024-12-06,1034,2033,North,3,24.16,0.0
8392,2024-12-06,1030,2003,North,7,1201.03,0.0
8563,2024-12-06,1024,2018,North,2,263.81,0.15
8871,2024-12-06,1001,2040,North,8,12.54,0.05
9013,2024-12-06,1027,2005,West,8,1527.9,0.1
9516,2024-12-06,1048,2004,North,6,1534.3,0.0
9723,2024-12-06,1013,2025,South,7,668.8,0.1
9825,2024-12-06,1066,2025,North,8,918.7,0.05
7756,2024-12-07,1036,2023,West,2,1091.24,0.0
8406,2024-12-07,1007,2011,North,3,596.34,0.0
8930,2024-12-07,1052,2014,East,4,344.06,0.15
8938,2024-12-07,1080,2013,West,4,749.21,0.0
9313,2024-12-07,1092,2002,East,5,1385.35,0.05
9924,2024-12-07,1056,2027,South,7,167.64,0.0
8296,2024-12-08,1062,2016,West,7,383.39,0.05
8335,2024-12-08,1086,2009,West,7,31.24,0.0
8558,2024-12-08,1011,2043,North,1,7.84,0.0
8585,2024-12-08,1059,2037,West,6,19.26,0.0
9622,2024-12-08,1082,2043,West,1,5.78,0.0
9917,2024-12-08,1062,2021,North,3,483.71,0.15
7664,2024-12-09,1081,2010,East,6,46.73,0.1
7792,2024-12-09,1082,2001,West,6,1675.62,0.0
8322,2024-12-09,1028,2002,South,7,1620.69,0.05
8650,2024-12-09,1099,2033,East,8,35.56,0.0
9061,2024-12-09,1095,2015,South,7,1131.54,0.0
9127,2024-12-09,1065,2009,North,1,146.31,0.05
9363,2024-12-09,1075,2010,North,1,121.31,0.0
9432,2024-12-09,1035,2018,West,6,421.1,0.15
9601,2024-12-09,1075,2007,South,6,133.37,0.05
9682,2024-12-09,1076,2012,North,6,1167.66,0.0
9751,2024-12-09,1008,2037,North,2,14.96,0.0
9848,2024-12-09,1064,2031,North,9,17.92,0.0
7639,2024-12-10,1088,2005,South,1,1587.44,0.0
7995,2024-12-10,1088,2001,West,8,967.12,0.05
8132,2024-12-10,1096,2033,West,5,26.2,0.0
8197,2024-12-10,1027,2003,North,5,1158.72,0.05
8222,2024-12-10,1052,2013,North,5,448.47,0.15
8725,2024-12-10,1063,2021,South,6,1194.68,0.15
8825,2024-12-10,1039,2019,East,6,273.92,0.05
9099,2024-12-10,1072,2044,West,1,7.84,0.0
8884,2024-12-11,1050,2032,North,9,13.06,0.1
8886,2024-12-11,1042,2018,East,6,410.63,0.05
9049,2024-12-11,1010,2010,North,1,42.53,0.0
9509,2024-12-11,1073,2005,West,1,1548.35,0.0
7993,2024-12-12,1005,2019,North,9,137.84,0.15
8137,2024-12-12,1091,2013,East,1,609.35,0.1
8443,2024-12-12,1061,2037,West,7,5.73,0.05
